"customer_id";"total_orders";"total_quantity";"total_revenue";"first_purchase_ts";"last_purchase_ts";"customer_lifetime_days"
17458;1;170.0;316.5;"2011-09-13";"2011-09-13";0
17459;2;537.0;657.3;"2011-02-10";"2011-11-29";292
17460;6;236.0;622.43;"2010-12-05";"2011-11-14";344
17461;3;799.0;757.46;"2011-05-31";"2011-07-21";51
17462;2;227.0;675.69;"2011-07-31";"2011-11-28";120
17463;5;1095.0;1896.41;"2010-12-20";"2011-11-09";324
17464;1;220.0;289.96;"2011-03-22";"2011-03-22";0
17466;2;306.0;763.28;"2011-10-03";"2011-10-27";24
17468;2;116.0;137.0;"2011-09-19";"2011-10-05";16
17469;5;787.0;1870.97;"2011-03-23";"2011-11-30";252
17470;5;1675.0;1125.07;"2011-01-07";"2011-11-17";314
17472;3;462.0;710.29;"2010-12-01";"2011-07-21";232
17475;1;178.0;194.37;"2011-10-26";"2011-10-26";0
17480;1;338.0;511.82;"2011-11-02";"2011-11-02";0
17481;4;1061.0;1255.59;"2011-04-06";"2011-10-27";204
17483;3;191.0;414.04;"2011-01-04";"2011-11-21";321
17486;1;191.0;396.87;"2011-09-25";"2011-09-26";1
17489;2;428.0;376.64;"2011-11-22";"2011-12-01";9
17490;7;1134.0;2092.32;"2011-01-24";"2011-11-23";303
17491;10;2013.0;3558.87;"2010-12-16";"2011-11-07";326
17492;1;155.0;374.57;"2011-10-18";"2011-10-18";0
17495;2;229.0;497.56;"2011-03-20";"2011-10-14";208
17496;1;79.0;271.05;"2011-02-23";"2011-02-23";0
17498;1;394.0;272.22;"2011-11-06";"2011-11-06";0
17499;1;711.0;622.88;"2011-07-14";"2011-07-14";0
17500;3;17.0;1138.0;"2011-05-27";"2011-08-30";95
17501;2;160.0;288.6;"2011-11-15";"2011-11-15";0
17502;4;376.0;689.1;"2011-06-07";"2011-10-07";122
17503;2;486.0;558.96;"2011-03-18";"2011-10-28";224
17504;9;1664.0;2997.03;"2011-04-18";"2011-11-28";224
17505;2;556.0;1145.84;"2011-03-17";"2011-11-29";257
17506;1;139.0;302.2;"2011-11-06";"2011-11-06";0
17507;2;359.0;605.58;"2011-06-01";"2011-09-25";116
17508;1;289.0;387.31;"2011-08-09";"2011-08-09";0
17509;8;3534.0;6115.14;"2011-11-24";"2011-12-02";8
17510;1;214.0;308.48;"2011-07-07";"2011-07-07";0
17511;31;64549.0;91062.38;"2010-12-01";"2011-11-29";363
17512;10;2753.0;2924.99;"2010-12-10";"2011-12-05";360
17513;1;254.0;513.2;"2011-11-11";"2011-11-11";0
17514;1;135.0;208.65;"2011-06-16";"2011-06-16";0
17515;4;243.0;639.02;"2011-05-03";"2011-11-28";209
17516;5;416.0;768.08;"2011-07-14";"2011-11-18";127
17517;1;102.0;153.94;"2011-06-02";"2011-06-02";0
17519;6;1236.0;1844.02;"2011-01-06";"2011-11-28";326
17520;1;365.0;546.81;"2011-12-07";"2011-12-07";0
17521;3;519.0;723.21;"2011-05-31";"2011-12-06";189
17522;5;1034.0;1070.71;"2010-12-20";"2011-11-28";343
17523;4;872.0;652.74;"2011-08-14";"2011-09-28";45
17524;1;90.0;145.0;"2011-02-09";"2011-02-09";0
17525;1;82.0;422.7;"2011-02-20";"2011-02-20";0
17526;4;310.0;1195.9;"2011-01-19";"2011-10-20";274
17527;4;488.0;939.37;"2011-08-08";"2011-12-08";122
17528;8;2138.0;3628.5;"2010-12-17";"2011-12-02";350
17530;10;1526.0;2385.0;"2011-01-24";"2011-11-29";309
17531;1;136.0;296.7;"2010-12-05";"2010-12-05";0
17534;1;103.0;223.36;"2011-12-08";"2011-12-08";0
17535;1;136.0;164.4;"2011-08-12";"2011-08-12";0
17536;1;6.0;76.5;"2011-01-20";"2011-01-20";0
17537;2;700.0;897.62;"2011-05-31";"2011-06-09";9
17538;1;134.0;98.42;"2011-06-28";"2011-06-28";0
17540;2;194.0;578.9;"2011-05-09";"2011-07-08";60
17542;1;134.0;170.75;"2011-09-08";"2011-09-08";0
17545;3;341.0;645.96;"2011-02-11";"2011-02-13";2
17548;1;58.0;103.3;"2011-11-09";"2011-11-09";0
17549;2;210.0;148.86;"2010-12-07";"2011-07-14";219
17550;3;86.0;267.16;"2011-10-27";"2011-12-08";42
17551;1;150.0;306.84;"2011-02-21";"2011-02-21";0
17552;4;719.0;930.41;"2010-12-08";"2011-11-29";356
17553;1;1048.0;1487.6;"2011-06-09";"2011-06-09";0
17554;5;1763.0;1952.45;"2011-04-20";"2011-11-30";224
17555;2;349.0;483.26;"2011-03-24";"2011-08-10";139
17556;1;101.0;157.9;"2011-11-29";"2011-11-29";0
17557;3;306.0;541.46;"2011-02-04";"2011-10-19";257
17560;4;635.0;854.95;"2011-03-30";"2011-12-01";246
17561;1;146.0;167.62;"2011-08-11";"2011-08-11";0
17562;7;817.0;1122.38;"2010-12-10";"2011-10-06";300
17564;3;146.0;454.01;"2011-02-02";"2011-10-24";264
17566;2;518.0;901.21;"2011-06-30";"2011-10-13";105
17567;8;2632.0;4331.48;"2010-12-06";"2011-12-04";363
17569;1;159.0;344.14;"2011-03-31";"2011-03-31";0
17571;4;905.0;1498.51;"2010-12-16";"2011-08-17";244
17572;4;95.0;226.75;"2010-12-02";"2011-11-14";347
17573;3;308.0;380.6;"2011-06-03";"2011-10-12";131
17574;1;77.0;185.65;"2011-10-27";"2011-10-27";0
17576;19;1994.0;3622.68;"2010-12-07";"2011-11-21";349
17578;1;138.0;143.46;"2011-11-17";"2011-11-17";0
17579;3;258.0;448.9;"2011-01-12";"2011-10-21";282
17580;3;88.0;215.72;"2011-02-25";"2011-10-11";228
17581;25;5927.0;11045.04;"2010-12-06";"2011-11-21";350
17582;1;123.0;175.27;"2011-11-06";"2011-11-06";0
17584;2;458.0;1242.3;"2011-06-19";"2011-10-17";120
17585;4;1671.0;1133.07;"2011-02-17";"2011-09-22";217
17588;3;676.0;1240.2;"2011-02-10";"2011-11-10";273
17589;4;1631.0;2404.17;"2010-12-07";"2011-11-29";357
17590;3;828.0;1479.22;"2011-03-03";"2011-10-30";241
17591;7;1009.0;2225.97;"2011-01-10";"2011-12-02";326
17593;5;3101.0;3927.34;"2011-03-02";"2011-10-25";237
17594;2;550.0;993.18;"2011-10-06";"2011-10-12";6
17595;2;229.0;388.79;"2011-03-30";"2011-09-25";179
17596;7;4400.0;2827.93;"2010-12-01";"2011-11-24";358
17597;1;1176.0;2044.37;"2011-11-21";"2011-11-21";0
17600;1;144.0;161.67;"2011-08-24";"2011-08-24";0
17601;1;103.0;116.01;"2011-11-04";"2011-11-04";0
17602;6;4151.0;5102.97;"2011-02-17";"2011-10-30";255
17603;1;74.0;394.72;"2011-10-30";"2011-10-30";0
17604;2;169.0;309.36;"2011-05-18";"2011-11-18";184
17608;2;232.0;193.42;"2011-04-27";"2011-04-27";0
17609;5;723.0;1112.22;"2011-02-28";"2011-11-10";255
17611;15;2560.0;3984.22;"2011-02-08";"2011-12-05";300
17612;6;1808.0;2048.45;"2010-12-02";"2011-11-20";353
17613;14;2496.0;4559.15;"2011-02-07";"2011-12-08";304
17614;1;238.0;390.07;"2011-12-05";"2011-12-05";0
17615;3;140.0;329.6;"2011-06-08";"2011-12-01";176
17616;3;224.0;571.2;"2011-01-07";"2011-10-06";272
17618;3;331.0;971.58;"2011-02-03";"2011-10-18";257
17619;1;127.0;218.52;"2011-05-18";"2011-05-18";0
17620;1;60.0;81.44;"2011-11-30";"2011-11-30";0
17621;3;514.0;1379.9;"2011-03-06";"2011-08-05";152
17623;1;265.0;527.05;"2011-05-09";"2011-05-09";0
17624;2;554.0;843.48;"2011-09-18";"2011-11-17";60
17625;4;1198.0;2047.0;"2010-12-08";"2011-10-02";298
17628;1;79.0;75.75;"2011-10-20";"2011-10-20";0
17629;8;1629.0;1814.12;"2011-02-11";"2011-11-20";282
17630;2;158.0;503.6;"2011-02-21";"2011-11-10";262
17631;3;334.0;528.33;"2011-05-19";"2011-11-10";175
17633;4;644.0;1324.84;"2011-05-18";"2011-11-11";177
17634;9;840.0;2361.97;"2011-01-04";"2011-11-22";322
17636;1;182.0;285.56;"2011-08-15";"2011-08-15";0
17637;2;280.0;547.06;"2011-05-17";"2011-07-21";65
17639;1;49.0;108.5;"2011-08-23";"2011-08-23";0
17640;1;250.0;621.66;"2011-10-07";"2011-10-07";0
17642;2;474.0;712.29;"2011-01-26";"2011-07-13";168
17643;1;71.0;101.55;"2010-12-02";"2010-12-03";1
17644;11;1793.0;2895.64;"2011-01-17";"2011-12-02";319
17646;3;323.0;1008.39;"2011-01-21";"2011-11-16";299
17647;1;30.0;133.06;"2011-11-22";"2011-11-22";0
17648;4;487.0;1797.5;"2011-10-14";"2011-12-08";55
17649;1;399.0;868.49;"2011-05-17";"2011-05-17";0
17650;1;150.0;166.08;"2011-08-04";"2011-08-04";0
17651;10;3112.0;3945.0;"2010-12-13";"2011-11-23";345
17652;12;2509.0;4867.72;"2010-12-02";"2011-11-28";361
17653;4;1409.0;1207.56;"2011-03-24";"2011-09-06";166
17654;1;41.0;117.55;"2011-08-18";"2011-08-18";0
17655;7;1116.0;2638.94;"2011-01-17";"2011-11-25";312
17656;5;1399.0;1674.69;"2011-06-14";"2011-11-09";148
17658;2;616.0;595.42;"2011-06-28";"2011-11-24";149
17659;12;1525.0;2999.46;"2010-12-07";"2011-12-06";364
17660;1;130.0;196.0;"2011-05-12";"2011-05-12";0
17663;7;797.0;1802.91;"2011-03-24";"2011-12-07";258
17664;2;604.0;604.64;"2011-08-18";"2011-11-23";97
17666;2;596.0;728.16;"2011-10-25";"2011-11-20";26
17667;5;1033.0;2055.51;"2011-03-15";"2011-11-24";254
17668;2;93.0;347.75;"2011-03-22";"2011-11-02";225
17669;7;1916.0;3406.72;"2011-02-17";"2011-11-25";281
17670;1;110.0;205.7;"2011-11-11";"2011-11-11";0
17671;4;772.0;1572.71;"2011-01-21";"2011-11-24";307
17672;2;1690.0;3178.17;"2010-12-15";"2011-05-29";165
17673;6;1487.0;1629.12;"2010-12-09";"2011-11-18";344
17674;2;672.0;551.04;"2010-12-20";"2011-11-07";322
17675;31;8360.0;20374.28;"2010-12-06";"2011-11-30";359
17676;6;932.0;1387.68;"2011-01-14";"2011-12-02";322
17677;30;9775.0;16363.23;"2010-12-19";"2011-12-05";351
17678;1;207.0;298.11;"2011-09-21";"2011-09-21";0
17679;2;729.0;1992.11;"2010-12-03";"2011-10-10";311
17680;1;96.0;184.4;"2011-07-17";"2011-07-17";0
17682;6;1367.0;2474.33;"2011-01-06";"2011-12-08";336
17684;1;145.0;239.41;"2011-02-09";"2011-02-09";0
17685;7;1956.0;3191.53;"2010-12-06";"2011-10-03";301
17686;7;2478.0;5739.46;"2011-06-10";"2011-12-05";178
17690;15;1773.0;4757.95;"2010-12-03";"2011-12-05";367
17691;2;134.0;290.4;"2010-12-20";"2011-02-27";69
17692;4;672.0;740.94;"2011-02-21";"2011-11-13";265
17693;1;231.0;200.47;"2011-05-20";"2011-05-20";0
17694;1;184.0;283.12;"2011-05-11";"2011-05-11";0
17695;2;779.0;765.34;"2011-02-14";"2011-06-03";109
17696;8;1756.0;2285.71;"2010-12-10";"2011-08-18";251
17697;1;93.0;338.95;"2011-11-07";"2011-11-07";0
17698;1;93.0;154.95;"2011-09-27";"2011-09-27";0
17700;4;1266.0;2534.64;"2011-08-09";"2011-11-21";104
17701;1;109.0;417.95;"2011-10-11";"2011-10-11";0
17702;4;1353.0;1824.37;"2011-03-09";"2011-11-29";265
17703;3;590.0;798.74;"2011-04-17";"2011-08-11";116
17704;2;343.0;885.19;"2011-02-24";"2011-11-03";252
17705;9;963.0;1823.52;"2011-03-28";"2011-11-20";237
17706;17;3899.0;10504.49;"2010-12-05";"2011-11-28";358
17707;2;144.0;152.4;"2010-12-13";"2011-03-21";98
17708;2;91.0;267.08;"2010-12-05";"2011-04-13";129
17709;1;17.0;137.45;"2011-02-21";"2011-02-21";0
17711;2;246.0;385.1;"2011-07-15";"2011-10-02";79
17712;1;215.0;522.91;"2011-02-01";"2011-02-01";0
17714;1;92.0;153.0;"2011-04-19";"2011-04-19";0
17715;1;384.0;326.4;"2011-12-05";"2011-12-05";0
17716;11;3072.0;5655.99;"2011-01-24";"2011-11-06";286
17718;1;83.0;139.35;"2011-11-10";"2011-11-10";0
17719;15;2466.0;5396.04;"2010-12-03";"2011-12-06";368
17720;4;576.0;1195.94;"2011-01-07";"2011-11-14";311
17722;4;1595.0;2424.04;"2010-12-05";"2011-09-14";283
17723;6;792.0;3276.4;"2010-12-01";"2011-12-05";369
17724;3;300.0;1033.0;"2011-05-17";"2011-11-13";180
17725;11;2162.0;3439.08;"2011-01-12";"2011-12-09";331
17727;1;645.0;1060.25;"2011-09-15";"2011-09-15";0
17728;3;1469.0;2876.01;"2011-10-09";"2011-11-20";42
17730;13;3576.0;5298.48;"2010-12-03";"2011-11-09";341
17731;4;493.0;1240.11;"2010-12-20";"2011-10-26";310
17732;1;93.0;303.97;"2010-12-05";"2010-12-05";0
17733;2;463.0;692.19;"2011-03-17";"2011-09-23";190
17734;3;422.0;700.63;"2011-05-20";"2011-12-08";202
17735;19;8439.0;13110.02;"2010-12-06";"2011-11-21";350
17736;3;238.0;377.44;"2011-02-20";"2011-10-07";229
17737;2;108.0;168.24;"2011-10-07";"2011-12-02";56
17738;4;1029.0;1879.05;"2011-04-18";"2011-08-16";120
17739;7;861.0;2791.35;"2011-02-17";"2011-12-08";294
17742;2;89.0;355.11;"2011-03-29";"2011-07-31";124
17744;6;3412.0;2322.4;"2011-02-25";"2011-10-26";243
17746;1;29.0;110.25;"2011-11-02";"2011-11-02";0
17747;1;12.0;71.4;"2011-08-01";"2011-08-01";0
17749;2;320.0;674.52;"2011-01-18";"2011-10-04";259
17750;9;3957.0;1797.57;"2011-03-08";"2011-12-06";273
17752;1;192.0;80.64;"2011-02-22";"2011-02-22";0
17754;5;1869.0;1772.26;"2011-03-25";"2011-11-21";241
17757;30;3320.0;5605.29;"2010-12-01";"2011-12-02";366
17758;8;2091.0;3456.7;"2010-12-05";"2011-11-27";357
17759;3;708.0;834.99;"2011-02-22";"2011-09-01";191
17760;2;239.0;287.59;"2010-12-03";"2011-08-01";241
17761;1;398.0;712.78;"2011-05-08";"2011-05-08";0
17763;1;12.0;15.0;"2011-09-21";"2011-09-21";0
17764;2;395.0;818.82;"2010-12-13";"2011-11-24";346
17765;3;144.0;371.88;"2011-03-22";"2011-11-25";248
17767;1;128.0;271.2;"2011-09-14";"2011-09-14";0
17768;3;1186.0;2273.18;"2011-03-02";"2011-10-11";223
17769;10;1862.0;3997.98;"2011-02-01";"2011-12-06";308
17770;5;365.0;1143.27;"2011-08-04";"2011-12-07";125
17771;2;287.0;245.81;"2011-04-17";"2011-12-05";232
17772;2;58.0;182.77;"2011-09-30";"2011-10-02";2
17774;4;512.0;1225.41;"2011-04-27";"2011-10-16";172
17775;1;72.0;56.4;"2011-10-06";"2011-10-06";0
17777;3;507.0;665.86;"2011-03-11";"2011-09-04";177
17779;3;397.0;658.57;"2011-05-08";"2011-10-05";150
17781;2;34.0;188.02;"2011-03-21";"2011-10-10";203
17783;2;354.0;283.47;"2011-10-18";"2011-11-11";24
17785;1;67.0;131.94;"2010-12-02";"2010-12-02";0
17786;2;200.0;278.74;"2011-05-06";"2011-10-11";158
17787;4;910.0;1865.19;"2010-12-09";"2011-06-08";181
17788;2;211.0;1117.9;"2011-06-12";"2011-11-08";149
17789;1;74.0;225.9;"2011-08-08";"2011-08-08";0
17790;14;836.0;1965.55;"2011-01-25";"2011-12-07";316
17791;1;46.0;106.1;"2011-06-01";"2011-06-01";0
17793;1;232.0;323.04;"2011-07-01";"2011-07-01";0
17795;2;341.0;350.39;"2011-01-12";"2011-09-18";249
17796;4;178.0;697.9;"2010-12-12";"2011-05-13";152
17797;3;498.0;780.43;"2011-01-05";"2011-07-25";201
17799;10;1758.0;3055.93;"2011-02-07";"2011-10-30";265
17800;9;736.0;1199.01;"2010-12-20";"2011-11-18";333
17802;3;752.0;1285.04;"2010-12-06";"2011-10-17";315
17805;1;478.0;512.31;"2011-11-09";"2011-11-09";0
17806;1;727.0;546.04;"2011-09-28";"2011-09-28";0
17809;12;2057.0;5411.91;"2010-12-01";"2011-12-06";370
17811;39;4177.0;7837.73;"2010-12-06";"2011-12-06";365
17812;4;350.0;732.16;"2011-01-07";"2011-09-21";257
17813;5;790.0;1770.88;"2011-03-24";"2011-12-05";256
17816;4;30.0;36.56;"2011-01-21";"2011-11-21";304
17817;3;67.0;387.68;"2011-08-19";"2011-10-23";65
17819;7;1031.0;3704.87;"2010-12-09";"2011-12-08";364
17824;1;408.0;298.4;"2010-12-10";"2010-12-10";0
17827;5;1247.0;1995.46;"2011-01-25";"2011-10-30";278
17828;4;667.0;1820.09;"2010-12-14";"2011-08-08";237
17829;1;496.0;889.24;"2011-06-16";"2011-06-16";0
17830;3;92.0;398.7;"2011-07-19";"2011-11-01";105
17831;1;12.0;35.4;"2011-05-05";"2011-05-05";0
17832;1;208.0;155.37;"2010-12-19";"2010-12-19";0
17835;3;348.0;350.64;"2011-07-20";"2011-10-30";102
17836;1;88.0;110.21;"2011-01-11";"2011-01-11";0
17837;8;518.0;1593.38;"2011-02-24";"2011-12-06";285
17838;5;1879.0;2779.3;"2010-12-07";"2011-09-30";297
17839;1;285.0;338.8;"2011-02-25";"2011-02-25";0
17841;124;23071.0;40991.57;"2010-12-02";"2011-12-09";372
17843;1;113.0;205.48;"2011-06-10";"2011-06-10";0
17844;1;52.0;51.56;"2011-08-22";"2011-08-22";0
17846;1;1.0;2033.1;"2011-10-12";"2011-10-12";0
17848;9;398.0;901.2;"2011-02-23";"2011-10-20";239
17849;4;114.0;605.8;"2011-03-28";"2011-11-17";234
17850;34;1733.0;5391.21;"2010-12-01";"2010-12-07";6
17852;2;53.0;114.34;"2011-09-27";"2011-09-27";0
17854;2;84.0;311.26;"2010-12-13";"2011-11-13";335
17855;1;197.0;208.97;"2010-12-05";"2010-12-05";0
17856;4;842.0;1418.03;"2011-08-08";"2011-11-09";93
17857;23;19256.0;26879.04;"2011-01-19";"2011-11-28";313
17858;12;2706.0;5155.66;"2010-12-14";"2011-12-08";359
17859;1;127.0;148.21;"2011-06-07";"2011-06-07";0
17860;1;104.0;252.8;"2011-01-04";"2011-01-04";0
17861;8;1988.0;2100.8;"2011-03-28";"2011-10-28";214
17862;1;100.0;330.9;"2011-04-17";"2011-04-17";0
17863;6;2638.0;3160.0;"2010-12-14";"2011-11-30";351
17864;3;810.0;597.5;"2011-08-24";"2011-09-29";36
17865;20;5757.0;10526.32;"2011-01-27";"2011-11-30";307
17866;1;174.0;329.65;"2011-05-09";"2011-05-09";0
17867;6;542.0;1197.1;"2011-05-08";"2011-12-02";208
17869;5;111.0;428.18;"2011-01-07";"2011-11-20";317
17870;12;1401.0;1894.35;"2011-01-11";"2011-11-11";304
17871;1;182.0;155.9;"2011-11-30";"2011-11-30";0
17873;5;1047.0;1859.16;"2010-12-03";"2011-11-02";334
17874;6;221.0;683.46;"2010-12-12";"2011-11-14";337
17877;1;98.0;237.61;"2011-02-17";"2011-02-17";0
17878;1;401.0;379.45;"2011-02-09";"2011-02-09";0
17879;1;45.0;178.52;"2011-02-02";"2011-02-02";0
17880;1;314.0;458.92;"2011-01-25";"2011-01-25";0
17881;1;32.0;133.35;"2011-06-08";"2011-06-08";0
17883;4;379.0;671.77;"2011-09-20";"2011-10-28";38
17884;4;854.0;717.45;"2010-12-08";"2011-10-26";322
17885;1;167.0;190.19;"2011-09-23";"2011-09-23";0
17886;3;481.0;899.61;"2011-05-13";"2011-11-24";195
17887;1;30.0;111.35;"2011-06-13";"2011-06-13";0
17888;8;980.0;726.05;"2011-03-01";"2011-11-30";274
17889;2;79.0;203.87;"2011-04-19";"2011-11-23";218
17890;2;416.0;602.09;"2011-02-09";"2011-04-18";68
17891;1;393.0;203.86;"2011-03-15";"2011-03-15";0
17892;3;109.0;244.1;"2011-03-30";"2011-12-06";251
17893;1;161.0;112.25;"2011-11-14";"2011-11-14";0
17894;8;405.0;1119.81;"2011-01-16";"2011-11-11";299
17895;1;130.0;98.0;"2011-02-07";"2011-02-07";0
17896;1;288.0;256.32;"2011-07-18";"2011-07-18";0
17897;3;229.0;566.6;"2010-12-02";"2011-02-07";67
17898;2;190.0;152.06;"2011-10-12";"2011-11-28";47
17899;1;171.0;155.8;"2011-03-20";"2011-03-21";1
17900;2;73.0;112.2;"2010-12-02";"2010-12-02";0
17901;1;24.0;110.38;"2011-06-07";"2011-06-07";0
17904;1;63.0;191.67;"2011-08-03";"2011-08-03";0
17905;4;407.0;800.24;"2010-12-02";"2011-11-14";347
17906;1;26.0;72.9;"2011-10-20";"2011-10-20";0
17908;1;173.0;243.28;"2010-12-01";"2010-12-01";0
17911;1;223.0;366.23;"2011-10-07";"2011-10-07";0
17912;5;185.0;311.01;"2011-01-26";"2011-05-24";118
17913;2;289.0;411.6;"2011-03-02";"2011-12-01";274
17914;1;473.0;336.43;"2011-10-26";"2011-10-26";0
17917;3;187.0;341.28;"2011-01-27";"2011-10-05";251
17919;1;756.0;1304.04;"2011-10-03";"2011-10-03";0
17920;17;2516.0;4204.1;"2010-12-01";"2011-12-05";369
17921;4;430.0;826.52;"2011-03-15";"2011-11-23";253
17923;1;50.0;207.5;"2011-08-05";"2011-08-05";0
17924;7;1160.0;2962.5;"2010-12-01";"2011-11-16";350
17925;1;72.0;244.08;"2010-12-05";"2010-12-05";0
17926;2;306.0;397.29;"2011-06-02";"2011-12-01";182
17928;2;140.0;212.54;"2011-01-28";"2011-10-23";268
17929;4;108.0;843.0;"2011-06-01";"2011-10-07";128
17930;5;1594.0;1740.48;"2011-03-15";"2011-11-23";253
17931;2;249.0;408.36;"2011-05-29";"2011-10-05";129
17932;3;789.0;1331.57;"2011-02-01";"2011-11-23";295
17934;2;478.0;704.25;"2010-12-08";"2011-12-01";358
17935;2;82.0;145.79;"2011-05-11";"2011-05-17";6
17936;1;262.0;389.84;"2011-10-19";"2011-10-19";0
17937;7;1754.0;4301.22;"2011-02-03";"2011-10-10";249
17939;1;40.0;99.14;"2011-03-20";"2011-03-20";0
17940;10;9755.0;4106.44;"2010-12-20";"2011-11-17";332
17941;1;252.0;304.56;"2011-06-07";"2011-06-07";0
17942;1;38.0;77.5;"2011-10-14";"2011-10-14";0
17946;2;75.0;149.58;"2011-09-30";"2011-11-10";41
17947;1;168.0;176.68;"2011-03-27";"2011-03-27";0
17948;1;144.0;358.56;"2011-04-21";"2011-04-21";0
17949;45;30546.0;58510.48;"2010-12-05";"2011-12-08";368
17950;3;366.0;482.2;"2011-01-23";"2011-11-11";292
17951;3;616.0;1008.54;"2010-12-02";"2011-03-11";99
17954;12;2234.0;2332.72;"2010-12-09";"2011-11-16";342
17955;4;273.0;557.3;"2011-11-16";"2011-12-07";21
17956;1;1.0;12.75;"2011-10-16";"2011-10-16";0
17957;1;287.0;111.68;"2011-11-20";"2011-11-20";0
17958;1;84.0;508.46;"2011-07-18";"2011-07-18";0
17960;1;41.0;73.78;"2011-02-15";"2011-02-15";0
17961;39;560.0;1296.44;"2010-12-08";"2011-12-08";365
17962;1;128.0;102.83;"2011-05-11";"2011-05-11";0
17964;2;301.0;471.7;"2010-12-06";"2011-05-15";160
17965;14;1556.0;2622.57;"2010-12-16";"2011-11-29";348
17966;5;2571.0;1098.43;"2010-12-14";"2011-09-26";286
17967;1;80.0;123.07;"2010-12-08";"2010-12-08";0
17968;1;160.0;277.35;"2010-12-02";"2010-12-02";0
17969;2;152.0;228.2;"2011-02-10";"2011-03-02";20
17970;1;525.0;582.59;"2011-11-24";"2011-11-24";0
17972;1;37.0;136.04;"2011-10-31";"2011-10-31";0
17973;1;176.0;337.04;"2010-12-08";"2010-12-08";0
17974;3;519.0;740.79;"2011-02-04";"2011-11-16";285
17975;13;1568.0;4488.81;"2011-01-12";"2011-12-08";330
17976;1;106.0;353.19;"2010-12-06";"2010-12-06";0
17977;1;342.0;288.14;"2011-06-05";"2011-06-05";0
17978;1;499.0;300.92;"2011-01-21";"2011-01-21";0
17979;4;397.0;757.71;"2011-02-25";"2011-09-29";216
17980;3;682.0;811.45;"2011-02-22";"2011-12-01";282
17984;1;98.0;152.68;"2011-04-28";"2011-05-01";3
17985;1;183.0;634.95;"2011-07-26";"2011-07-26";0
17986;1;10.0;20.8;"2011-12-06";"2011-12-06";0
17987;1;261.0;198.57;"2010-12-13";"2010-12-13";0
17988;7;43.0;201.12;"2011-03-17";"2011-09-26";193
17990;3;414.0;630.84;"2011-02-06";"2011-11-06";273
17991;2;25.0;93.35;"2011-11-13";"2011-11-14";1
17994;4;497.0;678.49;"2010-12-05";"2011-09-02";271
17995;1;133.0;76.1;"2011-08-08";"2011-08-08";0
17997;8;2298.0;1970.67;"2011-03-09";"2011-11-08";244
17999;2;221.0;382.06;"2011-01-16";"2011-03-30";73
18001;2;363.0;417.23;"2011-09-25";"2011-10-09";14
18004;1;78.0;169.47;"2011-02-02";"2011-02-02";0
18005;2;93.0;249.72;"2011-01-07";"2011-10-26";292
18006;1;220.0;444.68;"2011-07-20";"2011-07-20";0
18008;9;1581.0;2116.19;"2011-04-28";"2011-12-02";218
18009;1;126.0;257.34;"2011-11-08";"2011-11-08";0
18010;1;60.0;174.8;"2011-10-04";"2011-10-04";0
18011;1;71.0;102.79;"2010-12-05";"2010-12-05";0
18013;2;285.0;187.29;"2011-03-30";"2011-03-30";0
18014;1;68.0;166.42;"2011-06-14";"2011-06-15";1
18015;1;157.0;120.03;"2011-10-24";"2011-10-24";0
18016;5;1029.0;1483.56;"2010-12-09";"2011-11-08";334
18017;3;300.0;523.0;"2011-02-23";"2011-10-20";239
18018;2;55.0;122.14;"2011-08-17";"2011-12-06";111
18019;1;7.0;38.45;"2010-12-08";"2010-12-08";0
18022;1;736.0;668.11;"2011-04-11";"2011-04-12";1
18024;2;184.0;389.78;"2011-04-06";"2011-04-06";0
18027;1;78.0;115.31;"2011-09-09";"2011-09-09";0
18030;2;67.0;230.65;"2011-02-23";"2011-10-24";243
18032;1;42.0;73.5;"2011-03-24";"2011-03-24";0
18033;1;253.0;97.97;"2011-11-22";"2011-11-22";0
18034;2;561.0;422.88;"2011-08-01";"2011-08-02";1
18035;3;611.0;730.4;"2011-02-16";"2011-04-11";54
18036;3;234.0;405.62;"2011-05-11";"2011-10-24";166
18037;6;20.0;70.02;"2011-02-04";"2011-11-14";283
18040;2;148.0;357.2;"2011-08-15";"2011-10-24";70
18041;21;3819.0;4183.39;"2010-12-05";"2011-11-22";352
18042;1;33.0;165.05;"2011-12-07";"2011-12-07";0
18043;3;282.0;559.51;"2011-01-12";"2011-11-28";320
18044;10;1033.0;2088.6;"2011-02-15";"2011-12-07";295
18045;1;142.0;189.4;"2011-01-27";"2011-01-27";0
18048;2;127.0;172.29;"2011-12-02";"2011-12-02";0
18050;1;40.0;74.4;"2011-02-21";"2011-02-21";0
18053;1;302.0;300.02;"2011-11-14";"2011-11-14";0
18055;10;2455.0;6784.19;"2010-12-10";"2011-12-02";357
18056;1;211.0;363.65;"2011-07-20";"2011-07-20";0
18058;1;88.0;170.16;"2011-10-05";"2011-10-05";0
18059;3;258.0;306.46;"2011-02-03";"2011-11-16";286
