customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17829,177,1,889.24,1,2,3,123,Hibernating
17830,39,3,398.7,3,4,2,342,Loyalists
17831,219,1,35.4,1,2,1,121,Hibernating
17832,356,1,155.37,1,2,1,121,Hibernating
17835,41,3,350.64,3,4,2,342,Loyalists
17836,333,1,110.21,1,2,1,121,Hibernating
17837,4,8,1593.38,5,5,4,554,Champions
17838,71,5,2779.3,2,4,5,245,At risk
17839,288,1,338.8,1,2,2,122,Hibernating
17841,1,124,40991.57,5,5,5,555,Champions
17843,183,1,205.48,1,2,1,121,Hibernating
17844,110,1,51.56,2,2,1,221,Hibernating
17846,59,1,2033.1,3,2,4,324,At risk
17848,51,9,901.2,3,5,3,353,Loyalists
17849,23,4,605.8,4,4,3,443,Loyalists
17850,368,34,5391.21,1,5,5,155,At risk
17852,74,2,114.34,2,3,1,231,At risk
17854,27,2,311.26,4,3,2,432,Loyalists
17855,370,1,208.97,1,2,1,121,Hibernating
17856,31,4,1418.03,3,4,4,344,Loyalists
17857,12,23,26879.04,5,5,5,555,Champions
17858,2,12,5155.66,5,5,5,555,Champions
17859,186,1,148.21,1,2,1,121,Hibernating
17860,340,1,252.8,1,2,2,122,Hibernating
17861,43,8,2100.8,3,5,5,355,Loyalists
17862,237,1,330.9,1,2,2,122,Hibernating
17863,10,6,3160.0,5,5,5,555,Champions
17864,72,3,597.5,2,4,3,243,At risk
17865,10,20,10526.32,5,5,5,555,Champions
17866,215,1,329.65,1,2,2,122,Hibernating
17867,8,6,1197.1,5,5,4,554,Champions
17869,20,5,428.18,4,4,2,442,Loyalists
17870,29,12,1894.35,4,5,4,454,Champions
17871,10,1,155.9,5,2,1,521,At risk
17873,38,5,1859.16,3,4,4,344,Loyalists
17874,26,6,683.46,4,5,3,453,Loyalists
17877,296,1,237.61,1,2,1,121,Hibernating
17878,304,1,379.45,1,2,2,122,Hibernating
17879,311,1,178.52,1,2,1,121,Hibernating
17880,319,1,458.92,1,2,2,122,Hibernating
17881,185,1,133.35,1,2,1,121,Hibernating
17883,43,4,671.77,3,4,3,343,Loyalists
17884,45,4,717.45,3,4,3,343,Loyalists
17885,78,1,190.19,2,2,1,221,Hibernating
17886,16,3,899.61,4,4,3,443,Loyalists
17887,180,1,111.35,1,2,1,121,Hibernating
17888,10,8,726.05,5,5,3,553,Loyalists
17889,17,2,203.87,4,3,1,431,Loyalists
17890,236,2,602.09,1,3,3,133,At risk
17891,270,1,203.86,1,2,1,121,Hibernating
17892,4,3,244.1,5,4,1,541,Loyalists
17893,26,1,112.25,4,2,1,421,At risk
17894,29,8,1119.81,4,5,4,454,Champions
17895,306,1,98.0,1,2,1,121,Hibernating
17896,145,1,256.32,2,2,2,222,Hibernating
17897,306,3,566.6,1,4,3,143,At risk
17898,12,2,152.06,5,3,1,531,Loyalists
17899,264,1,155.8,1,2,1,121,Hibernating
17900,373,2,112.2,1,3,1,131,At risk
17901,186,1,110.38,1,2,1,121,Hibernating
17904,129,1,191.67,2,2,1,221,Hibernating
17905,26,4,800.24,4,4,3,443,Loyalists
17906,51,1,72.9,3,2,1,321,At risk
17908,374,1,243.28,1,2,1,121,Hibernating
17911,64,1,366.23,3,2,2,322,At risk
17912,200,5,311.01,1,4,2,142,At risk
17913,9,2,411.6,5,3,2,532,Loyalists
17914,45,1,336.43,3,2,2,322,At risk
17917,66,3,341.28,2,4,2,242,At risk
17919,68,1,1304.04,2,2,4,224,Hibernating
17920,5,17,4204.1,5,5,5,555,Champions
17921,17,4,826.52,4,4,3,443,Loyalists
17923,127,1,207.5,2,2,1,221,Hibernating
17924,24,7,2962.5,4,5,5,455,Champions
17925,370,1,244.08,1,2,1,121,Hibernating
17926,9,2,397.29,5,3,2,532,Loyalists
17928,48,2,212.54,3,3,1,331,Loyalists
17929,64,4,843.0,3,4,3,343,Loyalists
17930,17,5,1740.48,4,4,4,444,Champions
17931,66,2,408.36,2,3,2,232,At risk
17932,17,3,1331.57,4,4,4,444,Champions
17934,9,2,704.25,5,3,3,533,Loyalists
17935,207,2,145.79,1,3,1,131,At risk
17936,52,1,389.84,3,2,2,322,At risk
17937,61,7,4301.22,3,5,5,355,Loyalists
17939,265,1,99.14,1,2,1,121,Hibernating
17940,23,10,4106.44,4,5,5,455,Champions
17941,186,1,304.56,1,2,2,122,Hibernating
17942,57,1,77.5,3,2,1,321,At risk
17946,30,2,149.58,4,3,1,431,Loyalists
17947,258,1,176.68,1,2,1,121,Hibernating
17948,233,1,358.56,1,2,2,122,Hibernating
17949,2,45,58510.48,5,5,5,555,Champions
17950,29,3,482.2,4,4,2,442,Loyalists
17951,274,3,1008.54,1,4,4,144,At risk
17954,24,12,2332.72,4,5,5,455,Champions
17955,3,4,557.3,5,4,3,543,Loyalists
17956,55,1,12.75,3,2,1,321,At risk
17957,20,1,111.68,4,2,1,421,At risk
17958,145,1,508.46,2,2,3,223,Hibernating
17960,298,1,73.78,1,2,1,121,Hibernating
17961,2,39,1296.44,5,5,4,554,Champions
17962,213,1,102.83,1,2,1,121,Hibernating
17964,209,2,471.7,1,3,2,132,At risk
17965,11,14,2622.57,5,5,5,555,Champions
17966,75,5,1098.43,2,4,4,244,At risk
17967,367,1,123.07,1,2,1,121,Hibernating
17968,373,1,277.35,1,2,2,122,Hibernating
17969,283,2,228.2,1,3,1,131,At risk
17970,16,1,582.59,4,2,3,423,At risk
17972,40,1,136.04,3,2,1,321,At risk
17973,367,1,337.04,1,2,2,122,Hibernating
17974,24,3,740.79,4,4,3,443,Loyalists
17975,2,13,4488.81,5,5,5,555,Champions
17976,369,1,353.19,1,2,2,122,Hibernating
17977,188,1,288.14,1,2,2,122,Hibernating
17978,323,1,300.92,1,2,2,122,Hibernating
17979,72,4,757.71,2,4,3,243,At risk
17980,9,3,811.45,5,4,3,543,Loyalists
17984,223,1,152.68,1,2,1,121,Hibernating
17985,137,1,634.95,2,2,3,223,Hibernating
17986,4,1,20.8,5,2,1,521,At risk
17987,362,1,198.57,1,2,1,121,Hibernating
17988,75,7,201.12,2,5,1,251,At risk
17990,34,3,630.84,3,4,3,343,Loyalists
17991,26,2,93.35,4,3,1,431,Loyalists
17994,99,4,678.49,2,4,3,243,At risk
17995,124,1,76.1,2,2,1,221,Hibernating
17997,32,8,1970.67,3,5,4,354,Loyalists
17999,255,2,382.06,1,3,2,132,At risk
18001,62,2,417.23,3,3,2,332,Loyalists
18004,311,1,169.47,1,2,1,121,Hibernating
18005,45,2,249.72,3,3,1,331,Loyalists
18006,143,1,444.68,2,2,2,222,Hibernating
18008,8,9,2116.19,5,5,5,555,Champions
18009,32,1,257.34,3,2,2,322,At risk
18010,67,1,174.8,2,2,1,221,Hibernating
18011,370,1,102.79,1,2,1,121,Hibernating
18013,255,2,187.29,1,3,1,131,At risk
18014,178,1,166.42,1,2,1,121,Hibernating
18015,47,1,120.03,3,2,1,321,At risk
18016,32,5,1483.56,3,4,4,344,Loyalists
18017,51,3,523.0,3,4,3,343,Loyalists
18018,4,2,122.14,5,3,1,531,Loyalists
18019,367,1,38.45,1,2,1,121,Hibernating
18022,242,1,668.11,1,2,3,123,Hibernating
18024,248,2,389.78,1,3,2,132,At risk
18027,92,1,115.31,2,2,1,221,Hibernating
18030,47,2,230.65,3,3,1,331,Loyalists
18032,261,1,73.5,1,2,1,121,Hibernating
18033,18,1,97.97,4,2,1,421,At risk
18034,130,2,422.88,2,3,2,232,At risk
18035,243,3,730.4,1,4,3,143,At risk
18036,47,3,405.62,3,4,2,342,Loyalists
18037,26,6,70.02,4,5,1,451,Loyalists
18040,47,2,357.2,3,3,2,332,Loyalists
18041,18,21,4183.39,4,5,5,455,Champions
18042,3,1,165.05,5,2,1,521,At risk
18043,12,3,559.51,5,4,3,543,Loyalists
18044,3,10,2088.6,5,5,5,555,Champions
18045,317,1,189.4,1,2,1,121,Hibernating
18048,8,2,172.29,5,3,1,531,Loyalists
18050,292,1,74.4,1,2,1,121,Hibernating
18053,26,1,300.02,4,2,2,422,At risk
18055,8,10,6784.19,5,5,5,555,Champions
18056,143,1,363.65,2,2,2,222,Hibernating
18058,66,1,170.16,2,2,1,221,Hibernating
18059,24,3,306.46,4,4,2,442,Loyalists
18061,12,10,2119.41,5,5,5,555,Champions
18062,25,3,720.52,4,4,3,443,Loyalists
18064,32,2,814.0,3,3,3,333,Loyalists
18065,24,14,2392.83,4,5,5,455,Champions
18066,34,1,318.0,3,2,2,322,At risk
18067,278,1,396.33,1,2,2,122,Hibernating
18068,145,1,101.7,2,2,1,221,Hibernating
18069,32,5,2036.67,3,4,4,344,Loyalists
18071,69,2,453.0,2,3,2,232,At risk
18072,365,1,247.44,1,2,1,121,Hibernating
18073,2,12,3877.52,5,5,5,555,Champions
18074,374,1,489.6,1,2,2,122,Hibernating
18075,10,10,2611.75,5,5,5,555,Champions
18077,27,11,2633.01,4,5,5,455,Champions
18078,22,2,336.13,4,3,2,432,Loyalists
18079,34,4,3651.97,3,4,5,345,Loyalists
18080,43,2,1231.5,3,3,4,334,Loyalists
18081,130,3,343.45,2,4,2,242,At risk
18082,165,1,703.37,1,2,3,123,Hibernating
18084,92,1,90.48,2,2,1,221,Hibernating
18085,250,2,689.95,1,3,3,133,At risk
18086,102,1,101.34,2,2,1,221,Hibernating
18087,90,2,4055.72,2,3,5,235,At risk
18088,13,1,167.67,4,2,1,421,At risk
18092,29,11,9068.26,4,5,5,455,Champions
18093,79,4,2106.52,2,4,5,245,At risk
18094,24,7,3017.3,4,5,5,455,Champions
18095,207,2,580.05,1,3,3,133,At risk
18096,6,3,911.15,5,4,3,543,Loyalists
18097,11,6,2697.8,5,5,5,555,Champions
18099,173,1,168.31,1,2,1,121,Hibernating
18101,73,2,223.65,2,3,1,231,At risk
18102,12,60,259657.3,5,5,5,555,Champions
18104,257,1,754.64,1,2,3,123,Hibernating
18105,260,1,113.48,1,2,1,121,Hibernating
18106,249,1,430.7,1,2,2,122,Hibernating
18108,64,1,271.0,3,2,2,322,At risk
18109,2,26,8052.97,5,5,5,555,Champions
18110,121,1,236.3,2,2,1,221,Hibernating
18112,78,2,352.69,2,3,2,232,At risk
18113,340,1,76.32,1,2,1,121,Hibernating
18114,152,1,220.1,2,2,1,221,Hibernating
18116,24,8,1418.03,4,5,4,454,Champions
18117,165,1,320.72,1,2,2,122,Hibernating
18118,13,26,5653.82,4,5,5,455,Champions
18119,335,1,181.12,1,2,1,121,Hibernating
18120,20,1,111.15,4,2,1,421,At risk
18121,239,2,673.1,1,3,3,133,At risk
18122,4,6,1826.21,5,5,4,554,Champions
18123,152,2,589.44,2,3,3,233,At risk
18125,6,4,1142.99,5,4,4,544,Champions
18126,12,1,206.83,5,2,1,521,At risk
18127,117,3,348.73,2,4,2,242,At risk
18129,44,1,112.55,3,2,1,321,At risk
18130,5,3,1059.39,5,4,4,544,Champions
18133,17,1,931.5,4,2,3,423,At risk
18135,47,5,681.91,3,4,3,343,Loyalists
18136,15,3,784.33,4,4,3,443,Loyalists
18138,164,1,152.65,1,2,1,121,Hibernating
18139,108,6,8438.34,2,5,5,255,At risk
18142,20,2,1019.52,4,3,4,434,Loyalists
18143,145,2,1000.16,2,3,4,234,At risk
18144,17,12,2888.75,4,5,5,455,Champions
18145,10,4,2861.55,5,4,5,545,Champions
18146,25,2,160.35,4,3,1,431,Loyalists
18147,117,2,179.34,2,3,1,231,At risk
18149,20,3,612.08,4,4,3,443,Loyalists
18150,8,3,566.58,5,4,3,543,Loyalists
18151,149,2,653.35,2,3,3,233,At risk
18154,43,2,399.19,3,3,2,332,Loyalists
18155,34,3,371.62,3,4,2,342,Loyalists
18156,79,2,734.94,2,3,3,233,At risk
18158,62,2,453.4,3,3,2,332,Loyalists
18159,179,1,530.15,1,2,3,123,Hibernating
18160,5,2,638.06,5,3,3,533,Loyalists
18161,18,5,1618.69,4,4,4,444,Champions
18164,258,1,399.65,1,2,2,122,Hibernating
18165,324,1,302.46,1,2,2,122,Hibernating
18167,107,3,1384.86,2,4,4,244,At risk
18168,9,6,1169.94,5,5,4,554,Champions
18169,12,1,202.65,5,2,1,521,At risk
18170,22,3,980.31,4,4,4,444,Champions
18171,9,5,1231.31,5,4,4,544,Champions
18172,16,20,7561.68,4,5,5,455,Champions
18173,4,4,2106.84,5,4,5,545,Champions
18174,54,1,104.0,3,2,1,321,At risk
18176,288,1,476.35,1,2,2,122,Hibernating
18177,9,6,1341.42,5,5,4,554,Champions
18178,25,4,1590.81,4,4,4,444,Champions
18179,60,6,1793.17,3,5,4,354,Loyalists
18180,10,6,1843.75,5,5,4,554,Champions
18181,151,1,382.8,2,2,2,222,Hibernating
18183,27,2,632.07,4,3,3,433,Loyalists
18184,86,1,49.8,2,2,1,221,Hibernating
18185,55,1,304.25,3,2,2,322,At risk
18188,37,3,2001.04,3,4,4,344,Loyalists
18189,37,2,1090.24,3,3,4,334,Loyalists
18190,1,2,284.46,5,3,2,532,Loyalists
18191,76,1,207.8,2,2,1,221,Hibernating
18192,29,1,957.97,4,2,4,424,At risk
18193,279,1,243.76,1,2,1,121,Hibernating
18194,55,1,973.84,3,2,4,324,At risk
18196,83,2,689.13,2,3,3,233,At risk
18198,8,17,5425.56,5,5,5,555,Champions
18200,108,1,163.8,2,2,1,221,Hibernating
18202,4,3,1396.99,5,4,4,544,Champions
18203,261,1,160.42,1,2,1,121,Hibernating
18204,1,3,1993.7,5,4,4,544,Champions
18205,33,2,517.36,3,3,3,333,Loyalists
18209,183,1,139.1,1,2,1,121,Hibernating
18210,39,6,2621.38,3,5,5,355,Loyalists
18211,61,5,600.07,3,4,3,343,Loyalists
18212,243,1,248.42,1,2,1,121,Hibernating
18213,34,1,232.48,3,2,1,321,At risk
18215,69,1,299.34,2,2,2,222,Hibernating
18216,204,1,481.75,1,2,2,122,Hibernating
18217,26,2,621.75,4,3,3,433,Loyalists
18218,17,2,662.08,4,3,3,433,Loyalists
18219,20,10,2069.77,4,5,5,455,Champions
18220,27,1,305.28,4,2,2,422,At risk
18221,17,5,1041.61,4,4,4,444,Champions
18222,78,1,443.0,2,2,2,222,Hibernating
18223,11,14,6484.54,5,5,5,555,Champions
18224,81,1,158.95,2,2,1,221,Hibernating
18225,9,12,5509.12,5,5,5,555,Champions
18226,3,11,5228.05,5,5,5,555,Champions
18227,23,1,93.75,4,2,1,421,At risk
18228,5,2,779.9,5,3,3,533,Loyalists
18229,4,20,7276.9,5,5,5,555,Champions
18230,12,7,2810.2,5,5,5,555,Champions
18231,1,5,2083.27,5,4,5,545,Champions
18232,2,4,592.97,5,4,3,543,Loyalists
18233,242,1,440.0,1,2,2,122,Hibernating
18235,22,3,1796.48,4,4,4,444,Champions
18236,39,6,882.24,3,5,3,353,Loyalists
18237,19,5,987.1,4,4,4,444,Champions
18239,24,5,1561.61,4,4,4,444,Champions
18240,327,1,422.58,1,2,2,122,Hibernating
18241,11,17,2073.09,5,5,5,555,Champions
18242,2,4,2232.49,5,4,5,545,Champions
18245,17,7,2567.06,4,5,5,455,Champions
18246,30,2,596.1,4,3,3,433,Loyalists
18248,160,2,804.02,2,3,3,233,At risk
18249,101,1,95.34,2,2,1,221,Hibernating
18250,200,1,349.27,1,2,2,122,Hibernating
18251,64,1,4314.72,3,2,5,325,At risk
18252,299,2,526.67,1,3,3,133,At risk
18255,72,1,103.3,2,2,1,221,Hibernating
18257,12,8,2337.63,5,5,5,555,Champions
18259,59,3,2338.6,3,4,5,345,Loyalists
18260,11,6,2643.2,5,5,5,555,Champions
18261,86,2,324.24,2,3,2,232,At risk
18262,208,1,149.48,1,2,1,121,Hibernating
18263,60,3,1213.16,3,4,4,344,Loyalists
18265,30,2,801.51,4,3,3,433,Loyalists
18268,195,1,25.5,1,2,1,121,Hibernating
18269,330,1,168.6,1,2,1,121,Hibernating
18270,86,2,283.15,2,3,2,232,At risk
18272,26,6,3078.58,4,5,5,455,Champions
18273,41,3,204.0,3,4,1,341,Loyalists
18274,199,1,175.92,1,2,1,121,Hibernating
18276,304,1,335.86,1,2,2,122,Hibernating
18277,8,1,110.38,5,2,1,521,At risk
18278,31,1,173.9,3,2,1,321,At risk
18280,115,1,180.6,2,2,1,221,Hibernating
18281,338,1,80.82,1,2,1,121,Hibernating
18282,57,2,178.05,3,3,1,331,Loyalists
18283,5,16,2094.88,5,5,5,555,Champions
18287,8,3,1837.28,5,4,4,544,Champions
